file,line,prop,val,mapped,nums_px
src/App.vue,389,padding-top,"env(safe-area-inset-top, 0px)",True,[0.0]
src/App.vue,400,padding,0 8px,True,[8.0]
src/App.vue,413,gap,8px,True,[8.0]
src/App.vue,428,padding,4px 8px,True,"[4.0, 8.0]"
src/App.vue,438,gap,4px,True,[4.0]
src/App.vue,467,padding,var(--toolbar-control-padding),,[]
src/App.vue,507,gap,0,,[]
src/App.vue,508,gap,8px,True,[8.0]
src/App.vue,513,gap,8px,True,[8.0]
src/App.vue,515,padding-top,"calc(var(--app-top-bar-height, 56px) + var(--page-content-top-gap, 8px))",False,"[56.0, 8.0]"
src/App.vue,528,margin,0 auto,,[]
src/App.vue,529,padding-inline,"var(--page-edge-gap, 2px)",False,[2.0]
src/App.vue,534,padding-left,"calc(var(--left-nav-occupy, 220px) + var(--left-nav-gap, 10px))",False,"[220.0, 10.0]"
src/App.vue,539,margin-left,auto,,[]
src/App.vue,540,margin-right,auto,,[]
src/App.vue,541,padding-inline,"var(--page-edge-gap, 2px)",False,[2.0]
src/App.vue,549,padding-bottom,var(--mobile-bottom-nav-space),,[]
src/App.vue,556,gap,4px,True,[4.0]
src/App.vue,561,gap,8px,True,[8.0]
src/App.vue,570,gap,4px,True,[4.0]
src/App.vue,585,padding,8px !important,True,[8.0]
src/App.vue,589,padding,8px 8px !important,True,"[8.0, 8.0]"
src/App.vue,601,padding,8px 8px !important,True,"[8.0, 8.0]"
src/App.vue,609,gap,8px !important,True,[8.0]
src/App.vue,618,padding-inline,"var(--page-edge-gap, 2px) !important",False,[2.0]
src/App.vue,622,padding-inline,0 !important,,[]
src/App.vue,628,padding-inline,0 !important,,[]
src/App.vue,720,gap,16px,True,[16.0]
src/components/popup/CommonDialog.vue,190,padding,16px,True,[16.0]
src/components/popup/CommonDialog.vue,208,padding,16px,True,[16.0]
src/components/popup/CommonDialog.vue,216,margin,0,,[]
src/components/popup/CommonDialog.vue,230,padding,8px,True,[8.0]
src/components/popup/CommonDialog.vue,231,margin,0,,[]
src/components/popup/CommonDialog.vue,244,padding,16px,True,[16.0]
src/components/popup/CommonDialog.vue,250,margin,8px 0,True,[8.0]
src/components/popup/CommonDialog.vue,271,padding,16px 16px,True,"[16.0, 16.0]"
src/components/popup/CommonDialog.vue,275,gap,8px,True,[8.0]
src/components/popup/CommonDialog.vue,278,padding,8px 16px,True,"[8.0, 16.0]"
src/components/popup/CommonDialog.vue,340,padding,16px,True,[16.0]
src/components/popup/CommonDialog.vue,347,padding,16px,True,[16.0]
src/components/popup/CommonDialog.vue,355,padding,16px,True,[16.0]
src/components/popup/CommonDialog.vue,359,padding,8px 16px,True,"[8.0, 16.0]"
src/components/popup/CommonDialog.vue,364,margin,0,,[]
src/components/profile/SecurityCard.vue,34,gap,8px,True,[8.0]
src/components/common/NodeDetailModal.vue,772,padding,16px,True,[16.0]
src/components/common/NodeDetailModal.vue,834,padding,16px 16px,True,"[16.0, 16.0]"
src/components/common/NodeDetailModal.vue,852,margin,0,,[]
src/components/common/NodeDetailModal.vue,880,padding,8px,True,[8.0]
src/components/common/NodeDetailModal.vue,882,margin,0,,[]
src/components/common/NodeDetailModal.vue,908,padding,16px,True,[16.0]
src/components/common/NodeDetailModal.vue,916,gap,24px,True,[24.0]
src/components/common/NodeDetailModal.vue,934,gap,8px,True,[8.0]
src/components/common/NodeDetailModal.vue,944,padding,8px 0,True,[8.0]
src/components/common/NodeDetailModal.vue,1008,margin-bottom,8px,True,[8.0]
src/components/common/NodeDetailModal.vue,1014,margin,0,,[]
src/components/common/NodeDetailModal.vue,1028,gap,8px,True,[8.0]
src/components/common/NodeDetailModal.vue,1038,gap,4px,True,[4.0]
src/components/common/NodeDetailModal.vue,1040,padding,4px 8px,True,"[4.0, 8.0]"
src/components/common/NodeDetailModal.vue,1092,padding,8px,True,[8.0]
src/components/common/NodeDetailModal.vue,1100,margin,0,,[]
src/components/common/NodeDetailModal.vue,1118,margin-bottom,24px,True,[24.0]
src/components/common/NodeDetailModal.vue,1122,padding-bottom,8px,True,[8.0]
src/components/common/NodeDetailModal.vue,1144,padding,8px 8px,True,"[8.0, 8.0]"
src/components/common/NodeDetailModal.vue,1154,gap,4px,True,[4.0]
src/components/common/NodeDetailModal.vue,1178,padding,16px,True,[16.0]
src/components/common/NodeDetailModal.vue,1200,gap,16px,True,[16.0]
src/components/common/NodeDetailModal.vue,1228,margin,0,,[]
src/components/common/NodeDetailModal.vue,1246,gap,8px,True,[8.0]
src/components/common/NodeDetailModal.vue,1260,padding,8px,True,[8.0]
src/components/common/NodeDetailModal.vue,1278,padding,4px 8px,True,"[4.0, 8.0]"
src/components/common/NodeDetailModal.vue,1288,gap,4px,True,[4.0]
src/components/common/NodeDetailModal.vue,1328,margin-top,auto,,[]
src/components/common/NodeDetailModal.vue,1330,padding-top,16px,True,[16.0]
src/components/common/NodeDetailModal.vue,1346,padding,8px 16px,True,"[8.0, 16.0]"
src/components/common/NodeDetailModal.vue,1360,gap,8px,True,[8.0]
src/components/common/NodeDetailModal.vue,1394,padding,8px,True,[8.0]
src/components/common/NodeDetailModal.vue,1404,margin,0,,[]
src/components/common/NodeDetailModal.vue,1416,padding,16px,True,[16.0]
src/components/common/NodeDetailModal.vue,1418,gap,16px,True,[16.0]
src/components/common/NodeDetailModal.vue,1468,gap,8px,True,[8.0]
src/components/common/NodeDetailModal.vue,1498,margin-bottom,48px,True,[48.0]
src/components/common/NodeDetailModal.vue,1510,padding,8px 16px,True,"[8.0, 16.0]"
src/components/common/LoadingSpinner.vue,62,margin-top,24px,True,[24.0]
src/components/common/ImportConfigCard.vue,256,margin-top,24px,True,[24.0]
src/components/common/ImportConfigCard.vue,259,gap,16px,True,[16.0]
src/components/common/ImportConfigCard.vue,265,gap,8px,True,[8.0]
src/components/common/ImportConfigCard.vue,266,margin-top,0,,[]
src/components/common/ImportConfigCard.vue,273,padding,8px 16px,True,"[8.0, 16.0]"
src/components/common/ImportConfigCard.vue,277,gap,8px,True,[8.0]
src/components/common/ImportConfigCard.vue,288,margin-top,16px,True,[16.0]
src/components/common/ImportConfigCard.vue,298,gap,8px,True,[8.0]
src/components/common/ImportConfigCard.vue,304,padding,8px 16px,True,"[8.0, 16.0]"
src/components/common/ImportConfigCard.vue,309,gap,8px,True,[8.0]
src/components/common/ImportConfigCard.vue,330,padding,8px,True,[8.0]
src/components/common/SlideTabsNav.vue,128,margin-bottom,16px,True,[16.0]
src/components/common/SlideTabsNav.vue,139,padding,0,,[]
src/components/common/SlideTabsNav.vue,148,gap,4px,True,[4.0]
src/components/common/SlideTabsNav.vue,151,padding,8px 8px,True,"[8.0, 8.0]"
src/components/common/SlideTabsNav.vue,163,gap,8px,True,[8.0]
src/components/common/SlideTabsNav.vue,215,margin-bottom,0,,[]
src/components/common/SlideTabsNav.vue,221,padding,4px,True,[4.0]
src/components/common/SlideTabsNav.vue,229,gap,0,,[]
src/components/common/SlideTabsNav.vue,230,padding,0,,[]
src/components/common/SlideTabsNav.vue,236,padding,4px 8px,True,"[4.0, 8.0]"
src/components/common/SlideTabsNav.vue,240,gap,4px,True,[4.0]
src/components/common/SlideTabsNav.vue,291,padding,4px 4px,True,"[4.0, 4.0]"
src/components/common/Toast.vue,78,gap,8px,True,[8.0]
src/components/common/Toast.vue,86,padding,16px,True,[16.0]
src/components/common/Toast.vue,98,padding,16px 16px,True,"[16.0, 16.0]"
src/components/common/Toast.vue,102,gap,8px,True,[8.0]
src/components/common/Toast.vue,243,padding,0,,[]
src/components/common/LanguageSelector.vue,171,padding,4px 8px,True,"[4.0, 8.0]"
src/components/common/LanguageSelector.vue,192,gap,4px,True,[4.0]
src/components/common/LanguageSelector.vue,221,padding,8px 16px,True,"[8.0, 16.0]"
src/components/common/UserAvatar.vue,224,padding,8px 16px,True,"[8.0, 16.0]"
src/components/common/UserAvatar.vue,231,margin-right,8px,True,[8.0]
src/components/common/UserAvatar.vue,271,margin,4px 0,True,[4.0]
src/components/common/CustomContextMenu.vue,170,padding,8px,True,[8.0]
src/components/common/CustomContextMenu.vue,177,gap,0,,[]
src/components/common/CustomContextMenu.vue,183,padding,8px 16px,True,"[8.0, 16.0]"
src/components/common/CustomContextMenu.vue,213,margin,4px 0,True,[4.0]
src/components/common/CustomContextMenu.vue,223,margin-right,8px,True,[8.0]
src/components/common/InfoCard.vue,69,padding,var(--space-4),,[]
src/components/common/InfoCard.vue,79,padding,var(--info-card-padding),,[]
src/components/common/InfoCard.vue,82,gap,var(--space-3),,[]
src/components/common/InfoCard.vue,101,gap,var(--space-2),,[]
src/components/common/InfoCard.vue,105,margin,0,,[]
src/components/common/InfoCard.vue,112,margin-top,var(--space-2),,[]
src/components/common/InfoCard.vue,117,margin,0,,[]
src/components/common/InfoCard.vue,124,margin-top,var(--space-1),,[]
src/components/auth/AuthPopup.vue,150,padding,16px,True,[16.0]
src/components/auth/AuthPopup.vue,168,padding,16px,True,[16.0]
src/components/auth/AuthPopup.vue,176,margin,0,,[]
src/components/auth/AuthPopup.vue,190,padding,8px,True,[8.0]
src/components/auth/AuthPopup.vue,191,margin,0,,[]
src/components/auth/AuthPopup.vue,209,padding,16px,True,[16.0]
src/components/auth/AuthPopup.vue,215,margin,8px 0,True,[8.0]
src/components/auth/AuthPopup.vue,236,padding,16px 16px,True,"[16.0, 16.0]"
src/components/auth/AuthPopup.vue,242,padding,8px 16px,True,"[8.0, 16.0]"
src/components/auth/AuthPopup.vue,324,padding,16px,True,[16.0]
src/components/auth/AuthPopup.vue,331,padding,16px,True,[16.0]
src/components/auth/AuthPopup.vue,339,padding,16px,True,[16.0]
src/components/auth/AuthPopup.vue,343,padding,8px 16px,True,"[8.0, 16.0]"
src/views/overview/Dashboard.vue,36,margin,0 auto,,[]
src/views/overview/Dashboard.vue,1378,padding,8px,True,[8.0]
src/views/overview/Dashboard.vue,1389,margin,var(--global-card-gap),,[]
src/views/overview/Dashboard.vue,1428,gap,var(--dashboard-gap-compact),,[]
src/views/overview/Dashboard.vue,1432,margin-bottom,0,,[]
src/views/overview/Dashboard.vue,1452,padding,var(--dashboard-card-padding),,[]
src/views/overview/Dashboard.vue,1470,margin,0,,[]
src/views/overview/Dashboard.vue,1489,gap,var(--dashboard-gap-compact),,[]
src/views/overview/Dashboard.vue,1491,margin-bottom,var(--dashboard-section-margin),,[]
src/views/overview/Dashboard.vue,1541,padding,var(--dashboard-card-padding),,[]
src/views/overview/Dashboard.vue,1564,margin-bottom,0,,[]
src/views/overview/Dashboard.vue,1576,gap,4px,True,[4.0]
src/views/overview/Dashboard.vue,1588,gap,8px,True,[8.0]
src/views/overview/Dashboard.vue,1597,margin-left,auto,,[]
src/views/overview/Dashboard.vue,1648,margin-top,4px,True,[4.0]
src/views/overview/Dashboard.vue,1653,padding,8px 8px,True,"[8.0, 8.0]"
src/views/overview/Dashboard.vue,1665,padding,8px 8px,True,"[8.0, 8.0]"
src/views/overview/Dashboard.vue,1671,gap,8px,True,[8.0]
src/views/overview/Dashboard.vue,1675,padding,0,,[]
src/views/overview/Dashboard.vue,1684,margin,0,,[]
src/views/overview/Dashboard.vue,1689,padding,8px 8px,True,"[8.0, 8.0]"
src/views/overview/Dashboard.vue,1695,gap,8px,True,[8.0]
src/views/overview/Dashboard.vue,1709,gap,8px,True,[8.0]
src/views/overview/Dashboard.vue,1717,gap,4px,True,[4.0]
src/views/overview/Dashboard.vue,1727,padding-top,8px,True,[8.0]
src/views/overview/Dashboard.vue,1728,padding-bottom,8px,True,[8.0]
src/views/overview/Dashboard.vue,1736,padding,0 0,,[]
src/views/overview/Dashboard.vue,1746,gap,4px,True,[4.0]
src/views/overview/Dashboard.vue,1753,gap,8px,True,[8.0]
src/views/overview/Dashboard.vue,1770,padding,0 8px,True,[8.0]
src/views/overview/Dashboard.vue,1790,margin,4px 0 0,True,[4.0]
src/views/overview/Dashboard.vue,1799,margin-top,0,,[]
src/views/overview/Dashboard.vue,1805,padding,8px 16px,True,"[8.0, 16.0]"
src/views/overview/Dashboard.vue,1814,gap,4px,True,[4.0]
src/views/overview/Dashboard.vue,1825,margin-top,8px,True,[8.0]
src/views/overview/Dashboard.vue,2020,gap,8px,True,[8.0]
src/views/overview/Dashboard.vue,2033,gap,4px,True,[4.0]
src/views/overview/Dashboard.vue,2034,padding,8px,True,[8.0]
src/views/overview/Dashboard.vue,2085,padding,var(--dashboard-card-padding),,[]
src/views/overview/Dashboard.vue,2100,margin,0,,[]
src/views/overview/Dashboard.vue,2118,margin-bottom,0,,[]
src/views/overview/Dashboard.vue,2125,gap,8px,True,[8.0]
src/views/overview/Dashboard.vue,2175,padding,8px 8px,True,"[8.0, 8.0]"
src/views/overview/Dashboard.vue,2219,padding,8px,True,[8.0]
src/views/overview/Dashboard.vue,2222,margin-bottom,4px,True,[4.0]
src/views/overview/Dashboard.vue,2226,padding,0,,[]
src/views/overview/Dashboard.vue,2244,margin-bottom,var(--dashboard-section-margin),,[]
src/views/overview/Dashboard.vue,2247,padding,4px 8px,True,"[4.0, 8.0]"
src/views/overview/Dashboard.vue,2267,gap,8px,True,[8.0]
src/views/overview/Dashboard.vue,2283,padding,0 8px,True,[8.0]
src/views/overview/Dashboard.vue,2305,padding,0,,[]
src/views/overview/Dashboard.vue,2306,padding-bottom,64px,True,[64.0]
src/views/overview/Dashboard.vue,2312,padding-bottom,64px,True,[64.0]
src/views/overview/Dashboard.vue,2313,padding,8px,True,[8.0]
src/views/overview/Dashboard.vue,2331,padding,8px,True,[8.0]
src/views/overview/Dashboard.vue,2332,gap,4px,True,[4.0]
src/views/overview/Dashboard.vue,2347,gap,4px,True,[4.0]
src/views/overview/Dashboard.vue,2351,padding,4px,True,[4.0]
src/views/overview/Dashboard.vue,2358,padding,8px,True,[8.0]
src/views/overview/Dashboard.vue,2361,margin-bottom,0,,[]
src/views/overview/Dashboard.vue,2365,padding,0,,[]
src/views/overview/Dashboard.vue,2418,margin-right,16px,True,[16.0]
src/views/overview/Dashboard.vue,2449,padding,16px,True,[16.0]
src/views/overview/Dashboard.vue,2480,padding,16px,True,[16.0]
src/views/overview/Dashboard.vue,2486,gap,16px,True,[16.0]
src/views/overview/Dashboard.vue,2491,padding,24px 24px,True,"[24.0, 24.0]"
src/views/overview/Dashboard.vue,2499,margin,16px 0 16px,True,"[16.0, 16.0]"
src/views/overview/Dashboard.vue,2506,margin,0,,[]
src/views/overview/Dashboard.vue,2516,padding,8px 16px,True,"[8.0, 16.0]"
src/views/overview/Dashboard.vue,2523,margin-top,auto,,[]
src/views/overview/Dashboard.vue,2524,padding-top,24px,True,[24.0]
src/views/overview/Dashboard.vue,2529,margin,0,,[]
src/views/overview/Dashboard.vue,2534,margin-top,16px,True,[16.0]
src/views/overview/Dashboard.vue,2538,margin-top,16px,True,[16.0]
src/views/overview/Dashboard.vue,2541,gap,16px,True,[16.0]
src/views/overview/Dashboard.vue,2553,gap,16px,True,[16.0]
src/views/overview/Dashboard.vue,2560,padding,24px 16px,True,"[24.0, 16.0]"
src/views/overview/Dashboard.vue,2565,gap,8px,True,[8.0]
src/views/overview/Dashboard.vue,2610,padding,16px,True,[16.0]
src/views/overview/Dashboard.vue,2614,padding,16px 16px,True,"[16.0, 16.0]"
src/views/overview/Dashboard.vue,2697,padding,16px,True,[16.0]
src/views/overview/Dashboard.vue,2723,padding,16px 16px,True,"[16.0, 16.0]"
src/views/overview/Dashboard.vue,2728,margin,0,,[]
src/views/overview/Dashboard.vue,2751,padding,16px,True,[16.0]
src/views/overview/Dashboard.vue,2756,padding,16px 16px,True,"[16.0, 16.0]"
src/views/overview/Dashboard.vue,2768,margin,0 0 16px,True,[16.0]
src/views/overview/Dashboard.vue,2784,padding,16px,True,[16.0]
src/views/layout/MainBoard.vue,95,padding,"0 0 calc(2px + env(safe-area-inset-bottom, 0px))",False,"[2.0, 0.0]"
src/views/region/NodeList.vue,333,padding,0,,[]
src/views/region/NodeList.vue,335,padding-bottom,calc(2px + 64px),False,"[2.0, 64.0]"
src/views/region/NodeList.vue,341,padding,0,,[]
src/views/region/NodeList.vue,343,padding-bottom,0,,[]
src/views/region/NodeList.vue,367,padding,"map.get($spacers, 3)",,[]
src/views/region/NodeList.vue,395,margin-bottom,16px,True,[16.0]
src/views/region/NodeList.vue,402,margin,0,,[]
src/views/region/NodeList.vue,416,margin,0,,[]
src/views/region/NodeList.vue,430,margin-top,8px,True,[8.0]
src/views/region/NodeList.vue,432,gap,8px,True,[8.0]
src/views/region/NodeList.vue,441,padding,8px 16px,True,"[8.0, 16.0]"
src/views/region/NodeList.vue,445,gap,8px,True,[8.0]
src/views/region/NodeList.vue,461,margin-top,16px,True,[16.0]
src/views/region/NodeList.vue,464,padding,16px,True,[16.0]
src/views/region/NodeList.vue,471,margin-bottom,8px,True,[8.0]
src/views/region/NodeList.vue,473,margin,0,,[]
src/views/region/NodeList.vue,479,gap,8px,True,[8.0]
src/views/region/NodeList.vue,480,padding,16px,True,[16.0]
src/views/region/NodeList.vue,483,margin-bottom,8px,True,[8.0]
src/views/region/NodeList.vue,503,gap,8px,True,[8.0]
src/views/region/NodeList.vue,504,margin,16px 0,True,[16.0]
src/views/region/NodeList.vue,512,padding,8px 16px,True,"[8.0, 16.0]"
src/views/region/NodeList.vue,515,gap,8px,True,[8.0]
src/views/region/NodeList.vue,527,margin,8px 0 8px,True,"[8.0, 8.0]"
src/views/region/NodeList.vue,533,gap,8px,True,[8.0]
src/views/region/NodeList.vue,539,padding,24px 16px,True,"[24.0, 16.0]"
src/views/region/NodeList.vue,548,gap,8px,True,[8.0]
src/views/region/NodeList.vue,583,padding,16px,True,[16.0]
src/views/region/NodeList.vue,594,margin-bottom,8px,True,[8.0]
src/views/region/NodeList.vue,607,margin,0 0 8px,True,[8.0]
src/views/region/NodeList.vue,614,gap,8px,True,[8.0]
src/views/region/NodeList.vue,630,padding,24px,True,[24.0]
src/views/region/NodeList.vue,635,margin-bottom,16px,True,[16.0]
src/views/region/NodeList.vue,638,margin,0,,[]
src/views/region/NodeList.vue,645,margin,8px 0 0,True,[8.0]
src/views/region/NodeList.vue,655,margin-bottom,16px,True,[16.0]
src/views/region/NodeList.vue,720,gap,8px,True,[8.0]
src/views/region/NodeList.vue,721,margin-bottom,16px,True,[16.0]
src/views/region/NodeList.vue,734,padding,16px,True,[16.0]
src/views/region/NodeList.vue,739,margin,0 0 4px,True,[4.0]
src/views/region/NodeList.vue,744,margin,0,,[]
src/views/region/NodeList.vue,750,margin-top,8px,True,[8.0]
src/views/region/NodeList.vue,755,padding,4px 8px,True,"[4.0, 8.0]"
src/views/region/NodeList.vue,766,gap,8px,True,[8.0]
src/views/region/NodeList.vue,771,padding,8px 16px,True,"[8.0, 16.0]"
src/views/region/NodeList.vue,804,gap,16px,True,[16.0]
src/views/region/NodeList.vue,818,padding,16px 16px,True,"[16.0, 16.0]"
src/views/region/NodeList.vue,848,margin-right,8px,True,[8.0]
src/views/region/NodeList.vue,849,padding,0 8px,True,[8.0]
src/views/region/NodeList.vue,878,margin,0 0 4px,True,[4.0]
src/views/region/NodeList.vue,906,margin,0,,[]
src/views/region/NodeList.vue,913,gap,4px,True,[4.0]
src/views/region/NodeList.vue,915,margin,0 0 4px,True,[4.0]
src/views/region/NodeList.vue,921,padding,0 4px,True,[4.0]
src/views/region/NodeList.vue,941,gap,4px,True,[4.0]
src/views/region/NodeList.vue,943,margin-left,8px,True,[8.0]
src/views/region/NodeList.vue,983,padding,48px 16px,True,"[48.0, 16.0]"
src/views/region/NodeList.vue,991,margin-top,16px,True,[16.0]
src/views/region/NodeList.vue,1017,margin-top,24px,True,[24.0]
src/views/region/NodeList.vue,1023,padding,0 16px,True,[16.0]
src/views/region/NodeList.vue,1031,gap,8px,True,[8.0]
src/views/errors/NotFound.vue,164,padding,16px,True,[16.0]
src/views/errors/NotFound.vue,186,gap,8px,True,[8.0]
src/views/errors/NotFound.vue,196,padding,8px 16px,True,"[8.0, 16.0]"
src/views/errors/NotFound.vue,232,margin,0 auto,,[]
src/views/errors/NotFound.vue,242,margin,0,,[]
src/views/errors/NotFound.vue,265,margin,8px 0 16px,True,"[8.0, 16.0]"
src/views/errors/NotFound.vue,277,margin-bottom,24px,True,[24.0]
src/views/errors/NotFound.vue,291,gap,8px,True,[8.0]
src/views/errors/NotFound.vue,301,padding,8px 24px,True,"[8.0, 24.0]"
src/views/errors/BrowserRestricted.vue,458,padding,16px,True,[16.0]
src/views/errors/BrowserRestricted.vue,498,padding,24px 24px,True,"[24.0, 24.0]"
src/views/errors/BrowserRestricted.vue,512,margin-bottom,8px,True,[8.0]
src/views/errors/BrowserRestricted.vue,523,margin,0,,[]
src/views/errors/BrowserRestricted.vue,533,padding,24px,True,[24.0]
src/views/errors/BrowserRestricted.vue,549,margin-bottom,16px,True,[16.0]
src/views/errors/BrowserRestricted.vue,563,margin-bottom,24px,True,[24.0]
src/views/errors/BrowserRestricted.vue,575,padding,16px 16px,True,"[16.0, 16.0]"
src/views/errors/BrowserRestricted.vue,579,margin-bottom,24px,True,[24.0]
src/views/errors/BrowserRestricted.vue,587,margin,0,,[]
src/views/errors/BrowserRestricted.vue,605,padding,16px 16px,True,"[16.0, 16.0]"
src/views/errors/BrowserRestricted.vue,609,margin-bottom,24px,True,[24.0]
src/views/errors/BrowserRestricted.vue,615,margin,0 0 8px 0,True,[8.0]
src/views/errors/BrowserRestricted.vue,632,padding,8px 16px,True,"[8.0, 16.0]"
src/views/errors/BrowserRestricted.vue,678,margin-left,8px,True,[8.0]
src/views/errors/BrowserRestricted.vue,708,margin,8px 0 0 0,True,[8.0]
src/views/errors/BrowserRestricted.vue,728,margin-bottom,24px,True,[24.0]
src/views/errors/BrowserRestricted.vue,741,margin-bottom,16px,True,[16.0]
src/views/errors/BrowserRestricted.vue,755,gap,16px,True,[16.0]
src/views/errors/BrowserRestricted.vue,759,margin-bottom,16px,True,[16.0]
src/views/errors/BrowserRestricted.vue,775,gap,8px,True,[8.0]
src/views/errors/BrowserRestricted.vue,777,padding,8px 16px,True,"[8.0, 16.0]"
src/views/errors/BrowserRestricted.vue,841,margin-top,16px,True,[16.0]
src/views/errors/BrowserRestricted.vue,845,padding-top,16px,True,[16.0]
src/views/errors/BrowserRestricted.vue,852,margin-bottom,16px,True,[16.0]
src/views/errors/BrowserRestricted.vue,866,gap,8px,True,[8.0]
src/views/errors/BrowserRestricted.vue,878,gap,8px,True,[8.0]
src/views/errors/BrowserRestricted.vue,880,padding,8px 16px,True,"[8.0, 16.0]"
src/views/errors/BrowserRestricted.vue,916,margin-bottom,16px,True,[16.0]
src/views/errors/BrowserRestricted.vue,926,padding,16px,True,[16.0]
src/views/errors/BrowserRestricted.vue,936,padding,4px 0,True,[4.0]
src/views/errors/BrowserRestricted.vue,948,margin-top,8px,True,[8.0]
src/views/errors/BrowserRestricted.vue,994,padding,16px,True,[16.0]
src/views/errors/BrowserRestricted.vue,1018,padding,16px,True,[16.0]
src/views/errors/BrowserRestricted.vue,1032,padding,16px,True,[16.0]
src/views/errors/BrowserRestricted.vue,1046,padding,8px 8px,True,"[8.0, 8.0]"
src/views/errors/BrowserRestricted.vue,1114,gap,8px,True,[8.0]
src/views/errors/BrowserRestricted.vue,1120,padding,4px 8px,True,"[4.0, 8.0]"
src/views/errors/ApiValidation.vue,361,padding,48px 16px,True,"[48.0, 16.0]"
src/views/errors/ApiValidation.vue,379,gap,24px,True,[24.0]
src/views/errors/ApiValidation.vue,382,margin,8px 0,True,[8.0]
src/views/errors/ApiValidation.vue,391,margin,0 auto,,[]
src/views/errors/ApiValidation.vue,445,margin-bottom,8px,True,[8.0]
src/views/errors/ApiValidation.vue,459,padding,24px 16px,True,"[24.0, 16.0]"
src/views/start/DocsPage.vue,285,padding,0,,[]
src/views/start/DocsPage.vue,288,padding-bottom,calc(2px + 64px),False,"[2.0, 64.0]"
src/views/start/DocsPage.vue,294,padding,0,,[]
src/views/start/DocsPage.vue,296,padding-bottom,0,,[]
src/views/start/DocsPage.vue,326,margin-bottom,24px,True,[24.0]
src/views/start/DocsPage.vue,333,margin-bottom,24px,True,[24.0]
src/views/start/DocsPage.vue,353,margin-bottom,24px,True,[24.0]
src/views/start/DocsPage.vue,389,padding,16px 48px,True,"[16.0, 48.0]"
src/views/start/DocsPage.vue,449,padding,4px,True,[4.0]
src/views/start/DocsPage.vue,483,gap,24px,True,[24.0]
src/views/start/DocsPage.vue,500,margin-bottom,16px,True,[16.0]
src/views/start/DocsPage.vue,502,padding-bottom,8px,True,[8.0]
src/views/start/DocsPage.vue,520,gap,8px,True,[8.0]
src/views/start/DocsPage.vue,532,padding,16px 16px,True,"[16.0, 16.0]"
src/views/start/DocsPage.vue,574,margin-bottom,4px,True,[4.0]
src/views/start/DocsPage.vue,612,margin-left,16px,True,[16.0]
src/views/start/DocsPage.vue,650,padding,48px 16px,True,"[48.0, 16.0]"
src/views/start/DocsPage.vue,658,margin-top,16px,True,[16.0]
src/views/start/DocsPage.vue,684,margin-top,24px,True,[24.0]
src/views/start/DocsPage.vue,690,padding,0 16px,True,[16.0]
src/views/start/DocsPage.vue,698,gap,8px,True,[8.0]
src/views/start/DocsPage.vue,758,gap,16px,True,[16.0]
src/views/start/DocsPage.vue,784,margin-top,8px,True,[8.0]
src/views/start/DocsPage.vue,786,padding,8px 16px,True,"[8.0, 16.0]"
src/views/start/DocsPage.vue,800,margin-right,8px,True,[8.0]
src/views/start/DocsPage.vue,812,margin,0,,[]
src/views/start/DocDetail.vue,698,margin,8px 0,True,[8.0]
src/views/start/DocDetail.vue,1229,padding,0,,[]
src/views/start/DocDetail.vue,1232,padding-bottom,calc(2px + 64px),False,"[2.0, 64.0]"
src/views/start/DocDetail.vue,1238,padding,0,,[]
src/views/start/DocDetail.vue,1240,padding-bottom,0,,[]
src/views/start/DocDetail.vue,1262,padding,8px 16px,True,"[8.0, 16.0]"
src/views/start/DocDetail.vue,1274,margin-bottom,24px,True,[24.0]
src/views/start/DocDetail.vue,1302,margin-left,8px,True,[8.0]
src/views/start/DocDetail.vue,1320,padding,64px 16px,True,"[64.0, 16.0]"
src/views/start/DocDetail.vue,1328,margin-top,16px,True,[16.0]
src/views/start/DocDetail.vue,1352,padding,24px 16px,True,"[24.0, 16.0]"
src/views/start/DocDetail.vue,1368,padding,24px,True,[24.0]
src/views/start/DocDetail.vue,1424,margin-bottom,24px,True,[24.0]
src/views/start/DocDetail.vue,1440,margin-bottom,8px,True,[8.0]
src/views/start/DocDetail.vue,1451,margin-bottom,24px,True,[24.0]
src/views/start/DocDetail.vue,1471,padding,8px 24px,True,"[8.0, 24.0]"
src/views/start/DocDetail.vue,1495,margin-right,8px,True,[8.0]
src/views/start/DocDetail.vue,1545,padding,24px,True,[24.0]
src/views/start/DocDetail.vue,1559,padding,24px,True,[24.0]
src/views/start/DocDetail.vue,1579,margin-bottom,24px,True,[24.0]
src/views/start/DocDetail.vue,1581,padding-bottom,16px,True,[16.0]
src/views/start/DocDetail.vue,1589,margin-bottom,16px,True,[16.0]
src/views/start/DocDetail.vue,1610,gap,16px,True,[16.0]
src/views/start/DocDetail.vue,1618,padding,4px 8px,True,"[4.0, 8.0]"
src/views/start/DocDetail.vue,1668,margin-top,24px,True,[24.0]
src/views/start/DocDetail.vue,1670,margin-bottom,16px,True,[16.0]
src/views/start/DocDetail.vue,1690,margin-top,48px,True,[48.0]
src/views/start/DocDetail.vue,1692,padding-bottom,8px,True,[8.0]
src/views/start/DocDetail.vue,1704,padding-bottom,8px,True,[8.0]
src/views/start/DocDetail.vue,1706,margin-top,24px,True,[24.0]
src/views/start/DocDetail.vue,1718,margin-top,24px,True,[24.0]
src/views/start/DocDetail.vue,1758,margin-bottom,24px,True,[24.0]
